NUMBER_OF_PICKUPS,NUMBER_OF_DROPS,PICKUP_DATE,ORDER_BOOK_DATE,SHIPMENT_AMOUNT,MILEAGE,HAZMAT,SERVICE_LEVEL,WEIGHT,LINEAR_FEET,EQUIP_TYPE,ORIGIN_LOCATION,DESTINATION_LOCATION
1,1,2023-01-17T00:00:00Z,2023-01-12T00:00:00Z,557.64,255,0,1,9922,52,V,TX_HOU,TX_DAL
1,1,2023-01-31T00:00:00Z,2023-01-26T00:00:00Z,533.36,117,0,1,40810,52,V,TX_DAL,TX_DAL
1,1,2023-01-19T00:00:00Z,2023-01-17T00:00:00Z,606.77,261,0,1,11687,52,V,TX_HOU,TX_DAL
1,1,2023-01-16T00:00:00Z,2023-01-09T00:00:00Z,517.28,262,0,1,6001,52,V,TX_HOU,TX_DAL
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,573.24,72,0,1,4,52,V,IN_IND,GA_SAV
1,1,2023-01-16T00:00:00Z,2023-01-12T00:00:00Z,559.18,261,0,1,19130,52,V,TX_HOU,TX_DAL
1,1,2023-01-11T00:00:00Z,2023-01-11T00:00:00Z,547.08,177,0,1,4,52,V,MO_KAN,GA_SAV
1,1,2023-01-26T00:00:00Z,2023-01-19T00:00:00Z,523.75,152,0,1,37800,52,V,AL_MOB,AL_MOB
1,1,2023-01-08T00:00:00Z,2023-01-08T00:00:00Z,508.46,118,0,1,2822,52,V,AL_MOB,AL_MOB
1,1,2023-01-25T00:00:00Z,2023-01-25T00:00:00Z,588.72,97,0,1,3,52,V,IN_IND,AL_MOB
1,1,2023-01-12T00:00:00Z,2023-01-07T00:00:00Z,598.64,258,0,1,41502,52,V,TX_HOU,TX_DAL
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,551.59,248,0,1,24192,52,V,GA_SAV,GA_SAV
1,1,2023-01-13T00:00:00Z,2023-01-05T00:00:00Z,590.5,186,0,1,21931,52,V,MO_KAN,NC_CHA
1,1,2023-01-19T00:00:00Z,2023-01-18T00:00:00Z,523.39,97,0,1,3,52,V,IN_IND,AL_MOB
1,1,2023-01-14T00:00:00Z,2023-01-13T00:00:00Z,528.56,248,0,1,30513,52,V,GA_SAV,GA_SAV
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,521.56,248,0,1,29430,52,V,GA_SAV,GA_SAV
1,1,2023-01-10T00:00:00Z,2023-01-10T00:00:00Z,602.56,248,0,1,26886,52,V,GA_SAV,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,515.54,248,0,1,42283,52,V,GA_SAV,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,585.54,248,0,1,33841,52,V,GA_SAV,GA_SAV
1,1,2023-01-30T00:00:00Z,2023-01-30T00:00:00Z,536.54,248,0,1,28758,52,V,GA_SAV,GA_SAV
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,547.14,177,0,1,4,52,V,MO_KAN,GA_SAV
1,1,2023-01-17T00:00:00Z,2023-01-13T00:00:00Z,537.27,189,0,1,39831,52,V,AL_MOB,AL_MOB
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,531.44,97,0,1,4,52,V,IN_IND,AL_MOB
1,1,2023-01-04T00:00:00Z,2023-01-04T00:00:00Z,521.44,97,0,1,4,52,V,IN_IND,AL_MOB
1,1,2023-01-31T00:00:00Z,2023-01-31T00:00:00Z,566.32,190,0,1,21803,52,V,TX_HOU,TX_DAL
1,1,2023-01-14T00:00:00Z,2023-01-10T00:00:00Z,559.18,6,0,1,44339,52,V,GA_SAV,GA_SAV
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,522.86,190,0,1,34114,52,V,TX_HOU,TX_DAL
1,1,2023-01-22T00:00:00Z,2023-01-22T00:00:00Z,521.86,190,0,1,33313,52,V,TX_HOU,TX_DAL
1,1,2023-01-22T00:00:00Z,2023-01-22T00:00:00Z,518.86,190,0,1,33306,52,V,TX_HOU,TX_DAL
1,1,2023-01-19T00:00:00Z,2023-01-19T00:00:00Z,543.86,190,0,1,31144,52,V,TX_HOU,TX_DAL
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,524.86,190,0,1,24469,52,V,TX_HOU,TX_DAL
1,1,2023-01-21T00:00:00Z,2023-01-21T00:00:00Z,580.86,190,0,1,22914,52,V,TX_HOU,TX_DAL
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,566.86,190,0,1,19939,52,V,TX_HOU,TX_DAL
1,1,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,595.86,190,0,1,14557,52,V,TX_HOU,TX_DAL
1,1,2023-01-19T00:00:00Z,2023-01-19T00:00:00Z,565.86,190,0,1,12309,52,V,TX_HOU,TX_DAL
1,1,2023-01-08T00:00:00Z,2023-01-08T00:00:00Z,597.77,190,0,1,40085,52,V,TX_HOU,TX_DAL
1,1,2023-01-03T00:00:00Z,2023-01-03T00:00:00Z,533.77,190,0,1,28219,52,V,TX_HOU,TX_DAL
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,567.77,190,0,1,23207,52,V,TX_HOU,TX_DAL
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,531.77,190,0,1,22399,52,V,TX_HOU,TX_DAL
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,526.77,190,0,1,18583,52,V,TX_HOU,TX_DAL
1,1,2023-01-19T00:00:00Z,2023-01-12T00:00:00Z,504.68,68,0,1,43499,52,V,FL_LAK,FL_LAK
1,1,2023-01-02T00:00:00Z,2023-01-02T00:00:00Z,598.56,111,0,1,4,52,V,IN_IND,AL_MOB
1,1,2023-01-02T00:00:00Z,2023-01-02T00:00:00Z,542.45,190,0,1,27955,52,V,TX_HOU,TX_DAL
1,1,2023-01-02T00:00:00Z,2023-01-02T00:00:00Z,545.45,190,0,1,12999,52,V,TX_HOU,TX_DAL
1,1,2023-01-06T00:00:00Z,2022-12-30T00:00:00Z,594.25,255,0,1,40880,52,V,TX_HOU,TX_DAL
1,1,2023-01-29T00:00:00Z,2023-01-29T00:00:00Z,562.11,190,0,1,37201,52,V,TX_HOU,TX_DAL
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,577.11,190,0,1,35231,52,V,TX_HOU,TX_DAL
1,1,2023-01-30T00:00:00Z,2023-01-30T00:00:00Z,553.11,190,0,1,32534,52,V,TX_HOU,TX_DAL
1,1,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,545.11,190,0,1,31474,52,V,TX_HOU,TX_DAL
1,1,2023-01-30T00:00:00Z,2023-01-30T00:00:00Z,567.11,190,0,1,28555,52,V,TX_HOU,TX_DAL
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,581.11,190,0,1,27581,52,V,TX_HOU,TX_DAL
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,585.11,190,0,1,26437,52,V,TX_HOU,TX_DAL
1,1,2023-01-15T00:00:00Z,2023-01-15T00:00:00Z,588.07,190,0,1,37678,52,V,TX_HOU,TX_DAL
1,1,2023-01-14T00:00:00Z,2023-01-14T00:00:00Z,524.07,190,0,1,32271,52,V,TX_HOU,TX_DAL
1,1,2023-01-14T00:00:00Z,2023-01-14T00:00:00Z,526.07,190,0,1,29023,52,V,TX_HOU,TX_DAL
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,585.07,190,0,1,27703,52,V,TX_HOU,TX_DAL
1,1,2023-01-12T00:00:00Z,2023-01-12T00:00:00Z,544.07,190,0,1,25417,52,V,TX_HOU,TX_DAL
1,1,2023-01-11T00:00:00Z,2023-01-11T00:00:00Z,505.07,190,0,1,25380,52,V,TX_HOU,TX_DAL
1,1,2023-01-19T00:00:00Z,2023-01-19T00:00:00Z,590.01,344,0,1,34001,52,V,AL_MOB,AL_MOB
1,1,2023-01-21T00:00:00Z,2023-01-21T00:00:00Z,502.01,344,0,1,17326,52,V,AL_MOB,AL_MOB
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,534.84,224,0,1,33829,52,V,AL_MOB,IN_IND
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,562.84,224,0,1,15753,52,V,AL_MOB,IN_IND
1,1,2023-01-06T00:00:00Z,2023-01-05T00:00:00Z,503.84,224,0,1,15575,52,V,AL_MOB,IN_IND
1,1,2023-01-14T00:00:00Z,2023-01-14T00:00:00Z,522.89,224,0,1,37214,52,V,AL_MOB,IN_IND
1,1,2023-01-10T00:00:00Z,2023-01-10T00:00:00Z,543.89,224,0,1,33119,52,V,AL_MOB,IN_IND
1,1,2023-01-12T00:00:00Z,2023-01-12T00:00:00Z,552.58,344,0,1,22061,52,V,AL_MOB,AL_MOB
1,1,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,554.58,344,0,1,17843,52,V,AL_MOB,AL_MOB
1,1,2023-01-06T00:00:00Z,2023-01-05T00:00:00Z,570.35,111,0,1,4,52,V,IN_IND,AL_MOB
1,1,2023-01-07T00:00:00Z,2023-01-06T00:00:00Z,592.34,97,0,1,4,52,V,IN_IND,AL_MOB
1,1,2023-01-24T00:00:00Z,2023-01-13T00:00:00Z,581.23,95,0,1,38000,52,V,FL_LAK,FL_LAK
1,1,2023-01-26T00:00:00Z,2023-01-25T00:00:00Z,527.84,90,0,1,4,52,V,FL_LAK,FL_LAK
1,1,2023-01-09T00:00:00Z,2023-01-04T00:00:00Z,575.18,68,0,1,34477,52,V,FL_LAK,FL_LAK
1,1,2023-01-05T00:00:00Z,2023-01-03T00:00:00Z,507.15,60,0,1,2700,52,V,AL_MOB,AL_MOB
1,1,2023-01-03T00:00:00Z,2023-01-03T00:00:00Z,502.76,217,0,1,2773,52,V,MO_KAN,AL_MOB
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,566.31,245,0,1,30251,52,V,IL_JOL,MO_KAN
1,1,2023-01-21T00:00:00Z,2023-01-21T00:00:00Z,557.31,245,0,1,30152,52,V,IL_JOL,MO_KAN
1,1,2023-01-20T00:00:00Z,2023-01-20T00:00:00Z,555.31,245,0,1,25740,52,V,IL_JOL,MO_KAN
1,1,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,585.31,245,0,1,23921,52,V,IL_JOL,MO_KAN
1,1,2023-01-22T00:00:00Z,2023-01-22T00:00:00Z,583.31,245,0,1,20539,52,V,IL_JOL,MO_KAN
1,1,2023-01-21T00:00:00Z,2023-01-21T00:00:00Z,580.31,245,0,1,18954,52,V,IL_JOL,MO_KAN
1,1,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,541.31,245,0,1,17995,52,V,IL_JOL,MO_KAN
1,1,2023-01-20T00:00:00Z,2023-01-20T00:00:00Z,592.31,245,0,1,17267,52,V,IL_JOL,MO_KAN
1,1,2023-01-17T00:00:00Z,2023-01-17T00:00:00Z,505.31,245,0,1,16828,52,V,IL_JOL,MO_KAN
1,1,2023-01-22T00:00:00Z,2023-01-22T00:00:00Z,501.31,245,0,1,12744,52,V,IL_JOL,MO_KAN
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,552.15,245,0,1,38192,52,V,IL_JOL,MO_KAN
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,548.15,245,0,1,19660,52,V,IL_JOL,MO_KAN
1,1,2023-01-09T00:00:00Z,2023-01-09T00:00:00Z,550.15,245,0,1,17935,52,V,IL_JOL,MO_KAN
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,521.15,245,0,1,16000,52,V,IL_JOL,MO_KAN
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,594.15,245,0,1,14391,52,V,IL_JOL,MO_KAN
1,1,2023-01-08T00:00:00Z,2023-01-08T00:00:00Z,506.15,245,0,1,13944,52,V,IL_JOL,MO_KAN
1,1,2023-01-18T00:00:00Z,2023-01-19T00:00:00Z,495.01,203,0,1,19217,52,V,MO_KAN,AL_MOB
1,1,2023-01-10T00:00:00Z,,526.94,304,0,1,1,52,V,MO_KAN,AL_MOB
1,1,2023-01-10T00:00:00Z,,529.94,304,0,1,1,52,V,MO_KAN,AL_MOB
1,1,2023-01-11T00:00:00Z,,532.94,304,0,1,1,52,V,MO_KAN,AL_MOB
1,1,2023-01-14T00:00:00Z,,521.94,304,0,1,1,52,V,MO_KAN,AL_MOB
1,1,2023-01-14T00:00:00Z,,583.94,304,0,1,1,52,V,MO_KAN,AL_MOB
1,1,2023-01-19T00:00:00Z,2023-01-18T00:00:00Z,553.78,90,0,1,4,52,V,FL_LAK,FL_LAK
1,1,2023-01-30T00:00:00Z,2023-01-30T00:00:00Z,542.48,90,0,1,4,52,V,FL_LAK,FL_LAK
1,1,2023-01-11T00:00:00Z,2023-01-11T00:00:00Z,562.29,245,0,1,39274,52,V,IL_JOL,MO_KAN
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,522.29,245,0,1,32271,52,V,IL_JOL,MO_KAN
1,1,2023-01-16T00:00:00Z,2023-01-14T00:00:00Z,576.29,245,0,1,29993,52,V,IL_JOL,MO_KAN
1,1,2023-01-14T00:00:00Z,2023-01-14T00:00:00Z,495.29,245,0,1,29444,52,V,IL_JOL,MO_KAN
1,1,2023-01-12T00:00:00Z,2023-01-12T00:00:00Z,580.29,245,0,1,28084,52,V,IL_JOL,MO_KAN
1,1,2023-01-29T00:00:00Z,2023-01-28T00:00:00Z,548.29,245,0,1,25046,52,V,IL_JOL,MO_KAN
1,1,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,553.29,245,0,1,24639,52,V,IL_JOL,MO_KAN
1,1,2023-01-25T00:00:00Z,2023-01-25T00:00:00Z,508.29,245,0,1,22612,52,V,IL_JOL,MO_KAN
1,1,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,558.29,245,0,1,21915,52,V,IL_JOL,MO_KAN
1,1,2023-01-29T00:00:00Z,2023-01-30T00:00:00Z,585.29,245,0,1,17729,52,V,IL_JOL,MO_KAN
1,1,2023-01-16T00:00:00Z,2023-01-16T00:00:00Z,576.29,245,0,1,14474,52,V,IL_JOL,MO_KAN
1,1,2023-01-04T00:00:00Z,,548.91,341,0,1,30416,52,V,FL_MIA,AL_MOB
1,1,2023-01-20T00:00:00Z,2023-01-17T00:00:00Z,520.53,35,0,1,5218,52,V,GA_ATL,GA_ATL
1,1,2023-01-13T00:00:00Z,2023-01-12T00:00:00Z,527.51,90,0,1,4,52,V,FL_LAK,FL_LAK
1,1,2023-01-03T00:00:00Z,2023-01-03T00:00:00Z,545.22,303,0,1,17799,52,V,AL_MOB,AL_MOB
1,1,2023-01-18T00:00:00Z,,570.17,304,0,1,1,52,V,MO_KAN,AL_MOB
1,1,2023-01-19T00:00:00Z,,553.17,304,0,1,1,52,V,MO_KAN,AL_MOB
1,1,2023-01-02T00:00:00Z,2022-12-29T00:00:00Z,517.15,56,0,1,30744,52,V,NC_CHA,NC_CHA
1,1,2023-01-04T00:00:00Z,2023-01-02T00:00:00Z,545.05,65,0,1,1306,52,V,GA_SAV,NC_CHA
1,1,2023-01-05T00:00:00Z,2023-01-03T00:00:00Z,567.57,257,0,1,6103,52,V,MO_KAN,AL_MOB
1,1,2023-01-02T00:00:00Z,2022-12-22T00:00:00Z,531.2,81,0,1,36303,52,V,GA_SAV,GA_SAV
1,1,2023-01-19T00:00:00Z,2023-01-12T00:00:00Z,523.43,90,0,1,12469,52,V,OH_CLE,AL_MOB
1,1,2023-01-27T00:00:00Z,2023-01-24T00:00:00Z,580.41,239,0,1,15309,52,V,MO_KAN,AL_MOB
1,1,2023-01-07T00:00:00Z,,551.19,304,0,1,1,52,V,MO_KAN,AL_MOB
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,501.6,101,0,1,3,52,V,IN_IND,GA_SAV
1,1,2023-01-25T00:00:00Z,2023-01-23T00:00:00Z,507.43,411,0,1,1839,52,V,GA_ATL,AL_MOB
1,1,2023-01-21T00:00:00Z,2023-01-20T00:00:00Z,538.32,101,0,1,3,52,V,IN_IND,GA_SAV
1,1,2023-01-24T00:00:00Z,,569.13,304,0,1,1,52,V,MO_KAN,AL_MOB
1,1,2023-01-28T00:00:00Z,2023-01-27T00:00:00Z,562.76,101,0,1,4,52,V,IN_IND,GA_SAV
1,1,2023-01-18T00:00:00Z,2023-01-10T00:00:00Z,498.4,137,0,1,35064,48,R,GA_SAV,TX_HOU
1,1,2023-01-12T00:00:00Z,2023-01-12T00:00:00Z,578.39,144,0,1,21329,52,V,AL_MOB,GA_SAV
1,1,2023-01-16T00:00:00Z,2023-01-13T00:00:00Z,559.8,212,0,1,5792,52,V,SC_CHA,NC_CHA
1,1,2023-01-31T00:00:00Z,2023-01-13T00:00:00Z,534.22,84,0,1,38000,52,V,FL_LAK,FL_LAK
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,545.05,72,0,1,3,52,V,MO_KAN,MO_KAN
1,1,2023-01-14T00:00:00Z,2023-01-14T00:00:00Z,492.86,101,0,1,4,52,V,IN_IND,GA_SAV
1,1,2023-01-14T00:00:00Z,2023-01-13T00:00:00Z,533.86,101,0,1,4,52,V,IN_IND,GA_SAV
1,1,2023-01-03T00:00:00Z,2022-12-27T00:00:00Z,549.68,554,0,1,42664,52,V,FL_LAK,GA_ATL
1,1,2023-01-31T00:00:00Z,2023-01-31T00:00:00Z,557.06,72,0,1,4,52,V,MO_KAN,MO_KAN
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,557.93,72,0,1,4,52,V,MO_KAN,MO_KAN
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,567.19,34,0,1,1400,52,V,FL_MIA,FL_MIA
1,1,2023-01-17T00:00:00Z,2023-01-17T00:00:00Z,516.17,34,0,1,1115,52,V,FL_MIA,FL_MIA
1,1,2023-01-16T00:00:00Z,2023-01-16T00:00:00Z,515.51,34,0,1,1225,52,V,FL_MIA,FL_MIA
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,553.51,34,0,1,375,52,V,FL_MIA,FL_MIA
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,581.51,34,,,1,52,V,TX_HOU,TX_HOU
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,579.06,80,0,1,4,52,V,NC_CHA,GA_SAV
1,1,2023-01-24T00:00:00Z,2023-01-23T00:00:00Z,519.86,80,0,1,4,52,V,NC_CHA,GA_SAV
1,1,2023-01-30T00:00:00Z,2023-01-30T00:00:00Z,562.6,80,0,1,4,52,V,NC_CHA,GA_SAV
1,1,2023-01-16T00:00:00Z,2023-01-16T00:00:00Z,530.47,80,0,1,4,52,V,NC_CHA,GA_SAV
2,1,2023-01-02T00:00:00Z,2023-01-02T00:00:00Z,541.43,45,0,1,4,52,V,GA_ATL,GA_ATL
1,1,2023-01-20T00:00:00Z,2023-01-20T00:00:00Z,549.26,101,0,1,4,52,V,IN_IND,GA_SAV
1,1,2023-01-18T00:00:00Z,2023-01-17T00:00:00Z,556.99,101,0,1,4,52,V,IN_IND,GA_SAV
1,1,2023-01-13T00:00:00Z,2023-01-06T00:00:00Z,488.61,489,0,1,41295,52,V,FL_LAK,GA_ATL
1,1,2023-01-04T00:00:00Z,2023-01-04T00:00:00Z,539.79,243,0,1,34656,52,V,AL_MOB,GA_SAV
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,488.79,243,0,1,30979,52,V,AL_MOB,GA_SAV
1,1,2023-01-03T00:00:00Z,2023-01-03T00:00:00Z,490.79,243,0,1,30569,52,V,AL_MOB,GA_SAV
1,1,2023-01-21T00:00:00Z,2023-01-21T00:00:00Z,518.75,243,0,1,32805,52,V,AL_MOB,GA_SAV
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,492.75,243,0,1,32629,52,V,AL_MOB,GA_SAV
1,1,2023-01-22T00:00:00Z,2023-01-22T00:00:00Z,561.75,243,0,1,30203,52,V,AL_MOB,GA_SAV
1,1,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,530.75,243,0,1,26836,52,V,AL_MOB,GA_SAV
1,1,2023-01-19T00:00:00Z,2023-01-19T00:00:00Z,519.75,243,0,1,25802,52,V,AL_MOB,GA_SAV
1,1,2023-01-22T00:00:00Z,2023-01-22T00:00:00Z,518.75,243,0,1,23799,52,V,AL_MOB,GA_SAV
1,1,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,537.75,243,0,1,22671,52,V,AL_MOB,GA_SAV
1,1,2023-01-19T00:00:00Z,2023-01-19T00:00:00Z,516.75,243,0,1,19400,52,V,AL_MOB,GA_SAV
1,1,2023-01-20T00:00:00Z,2023-01-20T00:00:00Z,537.75,243,0,1,11048,52,V,AL_MOB,GA_SAV
1,1,2023-01-14T00:00:00Z,2023-01-13T00:00:00Z,489.46,101,0,1,4,52,V,IN_IND,GA_SAV
1,1,2023-01-18T00:00:00Z,,490.23,285,0,1,1,52,V,TX_DAL,GA_SAV
1,1,2023-01-02T00:00:00Z,2023-01-02T00:00:00Z,557.22,243,0,1,32187,52,V,AL_MOB,GA_SAV
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,547.94,243,0,1,33018,52,V,AL_MOB,GA_SAV
1,1,2023-01-25T00:00:00Z,2023-01-25T00:00:00Z,573.94,243,0,1,31079,52,V,AL_MOB,GA_SAV
1,1,2023-01-28T00:00:00Z,2023-01-28T00:00:00Z,525.94,243,0,1,25007,52,V,AL_MOB,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,511.94,243,0,1,16438,52,V,AL_MOB,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,513.94,243,0,1,15715,52,V,AL_MOB,GA_SAV
1,1,2023-01-11T00:00:00Z,2023-01-11T00:00:00Z,543.93,80,0,1,4,52,V,NC_CHA,GA_SAV
1,1,2023-01-15T00:00:00Z,2023-01-15T00:00:00Z,532.74,243,0,1,29258,52,V,AL_MOB,GA_SAV
1,1,2023-01-14T00:00:00Z,2023-01-13T00:00:00Z,483.74,243,0,1,12091,52,V,AL_MOB,GA_SAV
1,1,2023-01-10T00:00:00Z,2023-01-10T00:00:00Z,524.29,80,0,1,4,52,V,NC_CHA,GA_SAV
1,1,2023-01-23T00:00:00Z,2023-01-16T00:00:00Z,487.13,57,0,1,39480,52,V,MO_KAN,MO_KAN
1,1,2023-01-13T00:00:00Z,2023-01-12T00:00:00Z,562.05,101,0,1,4,52,V,IN_IND,GA_SAV
1,1,2023-01-04T00:00:00Z,2023-01-04T00:00:00Z,545.65,101,0,1,4,52,V,IN_IND,GA_SAV
1,1,2023-01-16T00:00:00Z,2023-01-05T00:00:00Z,566.09,87,0,1,13988,52,V,CA_LAX,FL_MIA
1,1,2023-01-04T00:00:00Z,2023-01-04T00:00:00Z,483.1,94,0,1,4,52,V,NC_CHA,GA_SAV
1,1,2023-01-17T00:00:00Z,2023-01-17T00:00:00Z,537.84,94,0,1,3,52,V,NC_CHA,GA_SAV
1,1,2023-01-21T00:00:00Z,2023-01-21T00:00:00Z,499.72,94,0,1,3,52,V,NC_CHA,GA_SAV
1,1,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,568.43,94,0,1,4,52,V,NC_CHA,GA_SAV
1,1,2023-01-11T00:00:00Z,2022-12-28T00:00:00Z,516.04,87,0,1,12192,52,V,CA_LAX,FL_MIA
1,1,2023-01-31T00:00:00Z,2023-01-31T00:00:00Z,501.01,94,0,1,4,52,V,NC_CHA,GA_SAV
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,496.61,94,0,1,4,52,V,NC_CHA,GA_SAV
1,1,2023-01-26T00:00:00Z,2023-01-19T00:00:00Z,557.24,47,0,1,37903,52,V,CA_LAX,FL_MIA
1,1,2023-01-03T00:00:00Z,2022-12-29T00:00:00Z,550.6,168,0,1,42303,52,V,MO_KAN,GA_ATL
1,1,2023-01-21T00:00:00Z,,551.42,304,0,1,30180,48,R,AL_MOB,GA_SAV
1,1,2023-01-18T00:00:00Z,,485.42,304,0,1,29160,48,R,AL_MOB,GA_SAV
1,1,2023-01-17T00:00:00Z,,554.98,320,0,1,15084,52,V,AL_MOB,AL_MOB
1,1,2023-01-05T00:00:00Z,2023-01-04T00:00:00Z,546.41,94,0,1,28856,52,V,CA_LAX,FL_MIA
1,1,2023-01-04T00:00:00Z,2023-01-04T00:00:00Z,544.41,94,0,1,25949,52,V,CA_LAX,FL_MIA
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,527.41,94,0,1,12820,52,V,CA_LAX,FL_MIA
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,501.41,94,0,1,12032,52,V,CA_LAX,FL_MIA
2,1,2023-01-09T00:00:00Z,2023-01-08T00:00:00Z,557.4,54,0,1,4,52,V,FL_LAK,FL_LAK
1,1,2023-01-28T00:00:00Z,,569.05,304,0,1,25365,48,R,AL_MOB,GA_SAV
1,1,2023-01-16T00:00:00Z,2023-01-09T00:00:00Z,501.58,301,0,1,42392,52,V,GA_ATL,AL_MOB
1,1,2023-01-11T00:00:00Z,2023-01-08T00:00:00Z,506.25,168,0,1,41408,52,V,MO_KAN,GA_ATL
1,1,2023-01-13T00:00:00Z,,521.23,275,0,1,40000,52,V,GA_SAV,FL_MIA
1,1,2023-01-09T00:00:00Z,2023-01-09T00:00:00Z,482.56,296,0,1,16779,52,V,AL_MOB,AL_MOB
1,1,2023-01-03T00:00:00Z,2023-01-03T00:00:00Z,490.56,296,0,1,14199,52,V,AL_MOB,AL_MOB
1,1,2023-01-06T00:00:00Z,2022-12-29T00:00:00Z,485.32,45,0,1,42299,52,V,MO_KAN,AL_MOB
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,494.61,296,0,1,30267,52,V,AL_MOB,AL_MOB
1,1,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,484.61,296,0,1,14476,52,V,AL_MOB,AL_MOB
1,1,2023-01-11T00:00:00Z,2023-01-11T00:00:00Z,479.34,296,0,1,11728,52,V,AL_MOB,AL_MOB
2,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,519.54,11,0,1,4,52,V,GA_ATL,GA_ATL
1,1,2023-01-12T00:00:00Z,,533.08,292,0,1,40000,52,V,AL_MOB,TX_HOU
1,1,2023-01-04T00:00:00Z,2022-12-29T00:00:00Z,457.57,418,0,1,43872,52,V,FL_LAK,FL_MIA
1,1,2023-01-22T00:00:00Z,2023-01-22T00:00:00Z,486.78,209,0,1,26276,52,V,SC_CHA,NC_CHA
1,1,2023-01-10T00:00:00Z,,467.57,285,0,1,1,52,V,TX_DAL,GA_SAV
1,1,2023-01-23T00:00:00Z,2023-01-18T00:00:00Z,454.3,429,0,1,40938,52,V,FL_LAK,GA_ATL
1,1,2023-01-30T00:00:00Z,,490.84,285,0,1,1,52,V,TX_DAL,GA_SAV
1,1,2023-01-26T00:00:00Z,2023-01-22T00:00:00Z,511.75,418,0,1,43626,52,V,FL_LAK,FL_MIA
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,469.64,80,0,1,4,52,V,NC_CHA,GA_SAV
1,1,2023-01-17T00:00:00Z,,496.47,285,0,1,1,52,V,TX_DAL,GA_SAV
1,1,2023-01-25T00:00:00Z,2023-01-25T00:00:00Z,458.83,80,0,1,4,52,V,NC_CHA,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,466.22,80,0,1,4,52,V,NC_CHA,GA_SAV
1,1,2023-01-21T00:00:00Z,2023-01-20T00:00:00Z,543.96,80,0,1,4,52,V,NC_CHA,GA_SAV
